time_sec,value
0,133.463389
0.127029,133.463389
0.254058,133.463389
0.381087,133.463389
0.508116,133.420631
0.635145,129.743453
0.762174,129.743453
0.889203,128.204169
1.016231,128.204169
1.14326,128.631748
1.270289,128.631748
1.397318,128.631748
1.524347,128.631748
1.651376,128.631748
1.778405,128.631748
1.905434,128.631748
2.032463,128.631748
2.159492,128.546232
2.286521,128.546232
2.540579,127.520043
2.667608,127.520043
2.794637,127.520043
5.97036,-1
6.097389,-1
6.224418,-1
6.351447,-1
6.478476,-1
6.605505,-1
6.732534,-1
6.859562,139.70604
6.986591,139.70604
7.11362,139.877071
7.240649,139.877071
7.367678,139.877071
7.494707,139.877071
7.621736,139.877071
7.748765,139.877071
7.875794,139.877071
8.002823,139.877071
8.129852,134.917157
8.256881,134.917157
8.38391,134.917157
8.510939,134.917157
8.637968,134.917157
8.764996,127.520043
8.892025,127.520043
9.019054,124.227686
9.146083,121.619455
9.273112,-1
9.400141,-1
9.52717,128.033137
9.654199,128.033137
9.781228,128.033137
9.908257,128.033137
10.035286,128.033137
10.162315,128.033137
10.289344,128.033137
10.416373,128.033137
10.543402,127.77659
10.67043,127.77659
10.797459,123.458044
10.924488,-1
11.051517,134.44682
11.178546,134.489578
11.305575,134.917157
11.432604,134.917157
11.559633,134.917157
11.686662,134.917157
11.813691,134.917157
11.94072,134.917157
12.067749,134.917157
12.194778,134.917157
12.321807,-1
12.448836,-1
12.575865,-1
13.211009,202.389097
13.338038,202.389097
13.465067,202.389097
13.592096,202.389097
13.719125,202.389097
13.846154,202.389097
13.973183,202.389097
14.100212,202.389097
14.227241,202.389097
14.35427,202.389097
14.481299,202.389097
14.608327,129.315874
14.735356,129.315874
14.862385,129.315874
14.989414,129.315874
15.116443,129.315874
16.64079,-1
16.767819,-1
16.894848,-1
17.021877,-1
17.148906,-1
17.275935,-1
17.402964,-1
17.529993,-1
17.657022,-1
17.784051,-1
17.91108,-1
18.038109,-1
18.165138,-1
18.292167,-1
18.419195,-1
18.546224,-1
18.673253,-1
18.800282,-1
18.927311,-1
19.05434,-1
19.181369,124.74078
19.308398,202.389097
19.435427,202.389097
19.562456,202.389097
19.689485,202.389097
19.816514,202.389097
19.943543,202.389097
20.070572,202.389097
20.197601,202.389097
20.324629,202.389097
20.451658,202.389097
20.578687,202.389097
20.705716,124.398717
20.832745,114.949225
20.959774,109.989311
21.086803,109.989311
21.213832,113.709246
21.340861,202.389097
21.46789,202.389097
21.594919,202.389097
21.721948,202.389097
21.848977,202.389097
21.976006,202.389097
22.103035,202.389097
22.230064,202.389097
22.357092,202.389097
22.484121,124.184928
22.61115,124.74078
22.738179,124.74078
22.865208,124.74078
22.992237,124.74078
23.119266,124.74078
23.246295,124.74078
23.373324,126.493854
23.500353,126.493854
23.627382,126.664885
23.754411,126.664885
23.88144,126.664885
24.008469,126.664885
24.135498,127.862106
24.262526,127.862106
24.389555,127.947622
24.516584,127.947622
24.643613,127.947622
24.770642,127.947622
24.897671,127.947622
25.0247,127.947622
25.151729,127.947622
25.278758,127.947622
25.405787,127.947622
25.532816,127.947622
25.659845,127.947622
25.786874,127.947622
25.913903,127.947622
26.040932,129.743453
26.16796,129.743453
26.294989,129.743453
26.422018,129.743453
26.549047,129.743453
26.676076,129.743453
26.803105,129.743453
26.930134,129.743453
27.057163,129.743453
27.184192,129.743453
27.311221,134.874399
27.43825,134.874399
27.565279,134.917157
27.692308,134.917157
27.819337,134.917157
27.946366,134.917157
28.073394,134.917157
28.200423,134.917157
28.327452,134.917157
28.454481,134.917157
28.58151,134.917157
28.708539,134.917157
28.835568,134.917157
28.962597,134.917157
29.089626,133.933725
29.216655,133.933725
29.343684,-1
29.470713,-1
29.597742,133.506146
29.724771,133.506146
29.8518,133.506146
29.978829,133.506146
30.105857,133.506146
30.232886,133.506146
30.359915,133.506146
30.486944,133.506146
30.613973,133.420631
30.741002,133.420631
30.868031,133.249599
30.99506,133.249599
31.122089,132.650989
31.249118,132.650989
31.376147,134.190273
31.503176,134.190273
31.630205,134.275788
31.757234,134.275788
31.884263,134.275788
32.011291,134.275788
32.13832,134.917157
32.265349,134.917157
32.392378,134.917157
32.519407,134.917157
32.646436,134.917157
32.773465,134.917157
32.900494,134.917157
33.027523,134.917157
33.154552,134.917157
33.281581,134.917157
33.40861,134.917157
33.535639,134.917157
33.662668,134.917157
33.789697,134.917157
33.916725,134.788883
34.043754,134.788883
34.170783,134.788883
34.297812,134.788883
34.424841,134.788883
34.55187,134.788883
34.678899,134.703367
34.805928,134.703367
34.932957,134.44682
35.059986,134.44682
35.187015,133.762694
35.314044,133.762694
35.441073,133.762694
35.568102,133.762694
35.695131,133.506146
35.822159,133.506146
35.949188,132.82202
36.076217,132.82202
36.203246,132.137894
36.330275,132.137894
36.457304,132.137894
36.584333,132.137894
36.711362,131.881347
36.838391,131.881347
36.96542,131.881347
37.092449,131.881347
37.219478,132.180652
37.346507,132.22341
37.473536,132.22341
37.600565,132.22341
37.727594,132.22341
37.854622,132.22341
37.981651,132.22341
38.10868,132.22341
38.235709,132.22341
38.362738,-1
38.489767,-1
38.616796,-1
38.743825,-1
38.870854,-1
38.997883,-1
39.124912,-1
39.251941,-1
39.37897,-1
39.505999,-1
39.633028,-1
39.760056,-1
39.887085,-1
40.014114,-1
40.141143,-1
40.268172,-1
40.395201,-1
40.52223,-1
40.649259,-1
40.776288,-1
40.903317,-1
41.030346,-1
41.157375,-1
41.284404,-1
41.411433,-1
41.538462,-1
41.66549,-1
41.792519,-1
41.919548,132.479957
42.046577,-1
42.173606,-1
42.300635,133.463389
42.427664,133.506146
42.554693,133.506146
42.681722,133.506146
42.808751,133.805452
42.93578,133.84821
43.062809,133.976483
43.189838,134.019241
43.316867,134.147515
43.443896,134.190273
43.570924,134.703367
