time_sec,value
0,15
0.127029,15
0.254058,15
0.381087,15
0.508116,15
0.635145,15
0.762174,15
0.889203,15
1.016231,15
1.14326,15
1.270289,15
1.397318,15.454545
1.524347,15.519481
1.651376,15.584416
1.778405,15.649351
1.905434,15.714286
2.032463,15.779221
2.159492,15.779221
2.286521,15.779221
2.41355,15.779221
2.540579,16.298701
2.667608,16.298701
2.794637,16.558442
2.921665,16.558442
3.048694,16.818182
3.175723,16.818182
3.302752,16.883117
3.429781,16.883117
3.55681,16.883117
3.683839,16.883117
3.810868,16.883117
3.937897,16.883117
4.064926,16.883117
4.191955,16.883117
4.318984,16.883117
4.446013,16.883117
4.573042,16.883117
4.700071,16.883117
4.8271,16.883117
4.954128,16.883117
5.081157,16.883117
5.208186,16.883117
5.335215,16.883117
5.462244,16.883117
5.589273,16.753247
5.716302,16.753247
5.843331,16.753247
5.97036,16.753247
6.097389,16.753247
6.224418,16.753247
6.351447,16.753247
6.478476,16.753247
6.605505,16.753247
6.732534,16.753247
6.859562,16.753247
6.986591,16.818182
7.11362,16.818182
7.240649,16.948052
7.367678,17.662338
7.494707,17.662338
7.621736,17.662338
7.748765,17.662338
7.875794,17.662338
8.002823,17.662338
8.129852,17.662338
8.256881,17.662338
8.38391,-1
8.510939,-1
8.637968,-1
8.764996,-1
8.892025,-1
9.019054,-1
9.146083,-1
9.273112,-1
9.400141,-1
9.52717,-1
9.654199,-1
9.781228,-1
9.908257,-1
10.035286,-1
10.162315,-1
10.289344,-1
10.416373,-1
10.543402,20.909091
10.67043,20.974026
10.797459,21.688312
10.924488,21.688312
11.051517,21.948052
11.178546,21.948052
11.305575,21.948052
11.432604,21.948052
11.559633,22.597403
11.686662,22.597403
11.813691,22.597403
11.94072,22.597403
12.067749,22.857143
12.194778,22.857143
12.321807,22.987013
12.448836,22.987013
12.575865,22.987013
12.702893,22.987013
12.829922,22.987013
12.956951,22.987013
13.08398,22.987013
13.211009,22.987013
13.338038,22.987013
13.465067,22.987013
13.592096,22.987013
13.719125,22.987013
13.846154,23.116883
13.973183,23.116883
14.100212,23.636364
14.227241,23.636364
14.35427,23.636364
14.481299,23.636364
14.608327,23.636364
14.735356,23.636364
14.862385,24.155844
14.989414,24.155844
15.116443,24.155844
15.243472,24.155844
15.370501,24.155844
15.49753,24.155844
15.624559,24.935065
15.751588,24.935065
15.878617,24.935065
16.005646,24.935065
16.132675,24.935065
16.259704,24.935065
16.386733,24.935065
16.513761,24.935065
16.64079,24.935065
16.767819,24.935065
16.894848,24.935065
17.021877,24.935065
17.148906,25.12987
17.275935,25.454545
17.402964,25.519481
17.529993,25.519481
17.657022,25.519481
17.784051,25.519481
17.91108,25.519481
18.038109,25.519481
18.165138,25.519481
18.292167,27.532468
18.419195,27.532468
18.546224,27.532468
18.673253,27.532468
18.800282,27.532468
18.927311,27.532468
19.05434,27.532468
19.181369,27.532468
19.308398,-1
19.435427,-1
19.562456,-1
19.689485,-1
19.816514,-1
19.943543,-1
20.070572,-1
20.197601,-1
20.324629,-1
20.451658,-1
20.578687,-1
20.705716,-1
20.832745,-1
20.959774,-1
21.086803,-1
21.213832,-1
21.340861,-1
21.46789,-1
21.594919,-1
21.721948,31.688312
21.848977,31.688312
21.976006,31.948052
22.103035,31.948052
22.230064,31.948052
22.357092,31.948052
22.484121,31.948052
22.61115,31.948052
22.738179,33.376623
22.865208,33.376623
22.992237,33.376623
23.119266,33.376623
23.246295,33.376623
23.373324,33.376623
23.500353,33.376623
23.627382,33.376623
23.754411,33.376623
23.88144,33.376623
24.008469,33.376623
24.135498,33.376623
24.262526,33.376623
24.389555,33.376623
24.516584,33.376623
24.643613,33.376623
25.0247,34.545455
25.151729,34.545455
25.278758,34.545455
25.405787,34.545455
25.532816,34.545455
25.659845,35.064935
25.786874,35.064935
25.913903,35.454545
26.040932,35.454545
26.16796,35.714286
26.294989,35.714286
26.422018,35.714286
26.549047,35.714286
26.676076,36.363636
26.803105,36.363636
26.930134,36.493506
27.057163,36.493506
27.184192,36.493506
27.311221,36.493506
27.43825,36.493506
27.565279,36.493506
27.692308,36.493506
27.819337,36.493506
27.946366,36.493506
28.073394,36.493506
28.200423,36.623377
28.327452,36.623377
28.454481,37.142857
28.58151,37.142857
28.708539,37.272727
28.835568,37.272727
28.962597,37.402597
29.089626,37.402597
29.216655,37.402597
29.343684,37.402597
29.470713,38.311688
29.597742,38.311688
29.724771,38.441558
29.8518,38.441558
29.978829,38.441558
30.105857,38.441558
30.232886,38.441558
30.359915,38.441558
30.486944,38.441558
30.613973,38.441558
30.741002,38.441558
30.868031,38.441558
30.99506,38.441558
31.122089,38.441558
31.249118,39.155844
31.376147,39.220779
31.503176,39.415584
31.630205,39.480519
31.757234,39.480519
31.884263,39.480519
32.011291,39.480519
32.13832,39.480519
32.265349,39.480519
32.392378,39.480519
32.519407,39.480519
32.646436,39.480519
32.773465,-1
32.900494,-1
33.027523,-1
33.154552,-1
33.281581,-1
33.40861,-1
33.535639,-1
33.662668,-1
33.789697,-1
33.916725,-1
34.043754,-1
34.170783,-1
34.297812,-1
34.424841,-1
34.55187,-1
34.678899,-1
34.805928,-1
34.932957,-1
35.059986,-1
35.187015,-1
35.314044,-1
35.441073,-1
36.076217,-1
36.203246,-1
36.330275,-1
36.457304,-1
36.584333,-1
36.711362,-1
36.838391,-1
36.96542,-1
37.092449,-1
37.219478,-1
37.346507,-1
37.473536,-1
37.600565,-1
37.727594,-1
37.854622,-1
37.981651,-1
38.10868,-1
38.235709,39.480519
38.362738,39.480519
38.489767,39.480519
38.616796,39.480519
38.743825,39.480519
38.870854,39.480519
38.997883,39.480519
39.124912,39.480519
39.251941,39.480519
39.37897,39.480519
39.505999,39.480519
39.633028,48.636364
39.760056,53.376623
39.887085,87.272727
40.014114,87.272727
40.141143,87.272727
40.268172,87.272727
40.395201,87.272727
40.52223,87.272727
40.649259,87.272727
40.776288,87.272727
40.903317,38.766234
41.030346,38.766234
41.157375,38.766234
41.284404,38.636364
41.411433,38.636364
41.538462,38.506494
41.66549,38.181818
41.792519,38.116883
41.919548,37.922078
42.046577,37.857143
42.173606,37.792208
42.300635,37.727273
42.427664,37.662338
42.554693,37.597403
42.681722,36.688312
42.808751,36.688312
42.93578,36.688312
43.062809,36.688312
43.189838,36.428571
43.316867,36.428571
