time_sec,value
3.302752,-1
3.429781,-1
3.55681,-1
3.683839,-1
3.810868,-1
3.937897,-1
4.064926,-1
4.191955,-1
4.318984,-1
4.446013,-1
4.573042,-1
4.700071,-1
4.8271,-1
4.954128,-1
5.081157,-1
5.208186,-1
5.335215,-1
5.462244,-1
5.589273,-1
5.716302,-1
5.843331,-1
5.97036,-1
6.097389,-1
6.224418,-1
6.351447,-1
6.478476,-1
6.605505,-1
6.732534,-1
6.859562,-1
6.986591,-1
7.11362,-1
7.240649,-1
7.367678,-1
7.494707,-1
7.621736,-1
7.748765,-1
7.875794,-1
8.002823,-1
8.129852,-1
8.256881,-1
8.38391,-1
8.510939,-1
8.637968,-1
8.764996,-1
8.892025,-1
9.019054,-1
9.146083,-1
9.273112,-1
9.400141,-1
9.52717,-1
9.654199,-1
9.781228,-1
9.908257,-1
10.035286,-1
10.162315,-1
10.289344,-1
10.416373,-1
10.543402,-1
10.67043,-1
10.797459,-1
10.924488,-1
11.051517,-1
11.178546,-1
11.305575,-1
11.432604,-1
11.559633,-1
11.686662,-1
11.813691,-1
11.94072,-1
12.067749,-1
13.211009,-1
13.338038,-1
13.465067,-1
13.592096,-1
13.719125,-1
13.846154,-1
13.973183,-1
14.100212,-1
14.481299,-1
14.608327,-1
14.735356,-1
14.862385,-1
14.989414,-1
15.116443,-1
15.243472,-1
15.370501,-1
15.49753,-1
15.624559,-1
15.751588,-1
15.878617,-1
16.005646,-1
16.132675,-1
16.259704,-1
16.386733,-1
16.513761,-1
16.64079,-1
17.275935,10.966905
17.402964,11.161583
17.529993,11.226476
17.657022,11.226476
17.784051,11.226476
17.91108,11.226476
18.038109,11.226476
18.165138,11.226476
18.292167,11.226476
18.419195,11.226476
18.546224,11.226476
18.673253,11.226476
18.800282,11.226476
18.927311,11.226476
19.05434,11.226476
19.181369,11.226476
19.308398,11.226476
19.435427,11.226476
19.562456,11.226476
19.689485,11.226476
19.816514,11.226476
19.943543,11.226476
20.070572,11.226476
20.197601,11.226476
20.324629,11.226476
20.451658,11.226476
20.578687,11.226476
20.705716,11.226476
20.832745,11.226476
20.959774,11.226476
21.086803,11.226476
21.213832,11.226476
21.340861,11.226476
21.46789,11.226476
21.594919,11.226476
21.721948,11.226476
21.848977,11.226476
21.976006,11.226476
22.103035,11.226476
22.230064,11.226476
22.357092,11.226476
22.484121,11.226476
22.61115,11.226476
22.738179,11.226476
22.865208,11.226476
22.992237,11.226476
23.119266,11.226476
23.246295,11.226476
23.373324,11.226476
23.500353,11.226476
23.627382,11.226476
23.754411,11.226476
23.88144,11.226476
24.008469,11.226476
24.135498,11.226476
24.262526,11.226476
24.389555,11.226476
24.516584,11.226476
24.643613,11.226476
24.770642,11.226476
24.897671,11.226476
25.0247,11.226476
25.151729,11.226476
25.278758,11.226476
25.405787,11.226476
25.532816,11.226476
25.659845,11.226476
25.786874,11.226476
25.913903,11.226476
26.040932,11.226476
26.16796,11.226476
26.294989,11.226476
26.422018,11.226476
26.549047,11.226476
26.676076,11.226476
26.803105,11.226476
26.930134,11.226476
27.057163,11.226476
27.184192,11.226476
27.311221,11.226476
27.43825,11.226476
27.565279,11.226476
27.692308,11.226476
27.819337,11.226476
27.946366,11.226476
28.073394,11.226476
28.200423,11.226476
28.327452,11.226476
28.454481,11.226476
28.58151,11.226476
28.708539,11.226476
28.835568,11.226476
28.962597,11.226476
29.089626,11.226476
29.216655,11.226476
29.343684,11.226476
29.470713,11.226476
29.597742,11.226476
29.724771,11.226476
29.8518,11.226476
29.978829,11.226476
30.105857,11.226476
30.232886,11.226476
30.359915,11.226476
30.486944,11.226476
30.613973,11.226476
30.741002,11.226476
30.868031,11.226476
30.99506,11.226476
31.122089,11.226476
31.249118,11.226476
31.376147,11.226476
31.503176,11.226476
31.630205,11.226476
31.757234,11.226476
31.884263,11.161583
32.011291,11.09669
32.13832,-1
32.265349,-1
32.392378,-1
32.519407,-1
32.646436,-1
32.773465,-1
32.900494,-1
33.027523,-1
33.154552,-1
33.281581,-1
33.40861,-1
33.535639,-1
33.662668,-1
33.789697,-1
33.916725,-1
35.314044,8.111616
35.441073,8.111616
35.568102,8.111616
35.695131,8.111616
35.822159,8.111616
35.949188,8.111616
36.076217,8.111616
36.203246,8.111616
36.330275,8.111616
36.457304,8.111616
36.584333,8.111616
36.711362,8.046723
36.838391,8.046723
36.96542,8.046723
37.092449,8.046723
37.219478,8.046723
37.346507,8.046723
37.473536,8.046723
37.600565,8.046723
37.727594,7.527579
37.854622,7.527579
37.981651,7.268008
38.10868,7.268008
38.235709,7.268008
38.362738,7.268008
38.489767,7.268008
38.616796,7.268008
38.743825,7.268008
38.870854,7.268008
38.997883,7.268008
39.124912,7.268008
39.251941,7.268008
39.37897,7.268008
39.505999,7.268008
39.633028,7.268008
39.760056,7.268008
39.887085,7.268008
40.014114,7.268008
40.141143,7.268008
40.268172,7.138222
40.395201,7.138222
40.52223,6.748864
40.649259,6.748864
40.776288,6.619079
40.903317,6.619079
41.030346,6.359507
41.157375,6.359507
41.284404,6.229721
41.411433,6.229721
41.538462,5.840363
41.66549,5.77547
41.792519,5.710578
41.919548,5.386113
42.046577,5.386113
42.173606,5.256327
42.300635,5.256327
42.427664,4.86697
42.554693,4.86697
42.681722,4.86697
42.808751,4.86697
42.93578,4.86697
43.062809,4.86697
43.189838,4.996755
43.316867,4.996755
