time_sec,value
0,85.009734
0.127029,85.009734
0.254058,85.009734
0.381087,85.009734
0.508116,10.447761
0.635145,10.447761
0.762174,10.447761
0.889203,10.447761
1.016231,10.447761
1.14326,10.447761
1.270289,10.447761
1.397318,10.447761
1.524347,10.317975
1.651376,10.317975
1.778405,10.317975
1.905434,10.317975
2.032463,10.317975
2.159492,10.317975
2.286521,10.317975
2.41355,10.317975
2.540579,10.447761
2.667608,10.447761
2.794637,10.447761
2.921665,10.447761
3.048694,10.447761
3.175723,10.447761
3.302752,10.447761
3.429781,10.447761
3.55681,10.447761
3.683839,10.447761
3.810868,10.447761
3.937897,10.447761
4.064926,10.447761
4.191955,10.447761
4.318984,10.447761
4.446013,10.447761
4.573042,10.317975
4.700071,10.317975
4.8271,10.317975
4.954128,10.317975
5.081157,10.317975
5.208186,10.317975
5.335215,10.317975
5.462244,10.317975
5.589273,10.317975
5.716302,10.317975
5.843331,10.317975
5.97036,10.317975
6.097389,10.317975
6.224418,10.317975
6.351447,10.317975
6.478476,10.317975
6.605505,10.317975
6.732534,10.317975
6.859562,10.317975
6.986591,10.317975
7.11362,10.317975
7.240649,10.317975
7.367678,10.317975
7.494707,10.317975
7.621736,10.317975
7.748765,10.317975
7.875794,10.317975
8.002823,10.317975
8.129852,10.317975
8.256881,10.317975
8.38391,10.317975
8.510939,10.317975
8.637968,10.317975
8.764996,10.317975
8.892025,10.317975
9.019054,10.317975
9.146083,10.317975
9.273112,10.317975
9.400141,10.317975
9.52717,10.317975
9.654199,10.317975
9.781228,10.317975
9.908257,10.317975
10.035286,10.317975
10.162315,10.317975
10.289344,10.317975
10.416373,10.317975
10.543402,10.317975
10.67043,10.317975
10.797459,10.317975
10.924488,10.317975
11.051517,10.317975
11.178546,10.317975
11.305575,10.317975
11.432604,10.317975
11.559633,10.317975
11.686662,10.317975
11.813691,11.09669
11.94072,11.09669
12.067749,11.226476
12.194778,11.226476
12.321807,11.226476
12.448836,11.226476
12.575865,11.226476
12.702893,11.226476
12.829922,11.226476
12.956951,11.226476
13.08398,11.226476
13.211009,11.226476
13.338038,11.226476
13.465067,11.226476
13.592096,11.226476
13.719125,11.226476
13.846154,11.226476
13.973183,11.226476
14.100212,11.226476
14.227241,11.226476
14.35427,11.226476
14.481299,11.226476
14.608327,11.226476
14.735356,11.226476
14.862385,11.226476
14.989414,11.226476
15.116443,11.09669
15.243472,11.09669
15.370501,10.966905
15.49753,10.966905
15.624559,11.09669
15.751588,11.09669
15.878617,11.09669
16.005646,11.09669
16.132675,11.09669
16.259704,11.09669
16.386733,11.09669
16.513761,11.09669
16.64079,11.09669
16.767819,11.09669
16.894848,11.09669
17.021877,11.09669
17.148906,11.09669
17.275935,11.09669
17.402964,11.09669
17.529993,11.09669
