time_sec,value
0,133.719936
0.127029,133.719936
0.254058,133.719936
0.381087,133.719936
0.508116,133.719936
0.635145,133.719936
0.762174,133.890967
0.889203,133.890967
1.016231,133.890967
1.14326,133.890967
1.270289,133.890967
1.397318,133.890967
1.524347,134.147515
1.651376,134.147515
1.778405,134.489578
1.905434,134.489578
2.032463,134.489578
2.159492,134.489578
2.286521,134.489578
2.41355,136.199893
2.540579,136.242651
2.667608,136.285409
2.794637,136.285409
2.921665,136.285409
3.048694,136.285409
3.175723,136.285409
3.302752,136.285409
3.429781,136.285409
3.55681,136.285409
3.683839,134.489578
3.810868,134.489578
3.937897,134.489578
4.064926,134.489578
4.191955,134.489578
4.318984,134.489578
4.446013,134.489578
4.573042,134.44682
4.700071,134.404062
4.8271,134.404062
4.954128,134.404062
5.081157,134.404062
5.208186,134.404062
5.335215,134.404062
5.462244,134.404062
5.589273,132.950294
5.716302,132.950294
5.843331,132.266168
5.97036,132.266168
6.097389,132.266168
6.224418,132.266168
6.351447,132.266168
6.478476,132.266168
6.605505,132.950294
6.732534,132.950294
6.859562,134.147515
6.986591,134.147515
7.11362,134.147515
7.240649,134.147515
7.367678,134.147515
7.494707,134.147515
7.621736,134.147515
7.748765,134.147515
7.875794,134.147515
8.002823,134.147515
8.129852,134.147515
8.256881,134.147515
8.38391,134.019241
8.510939,133.976483
8.637968,133.976483
8.764996,133.976483
8.892025,134.147515
9.019054,134.147515
9.146083,134.23303
9.273112,134.23303
9.400141,134.404062
9.52717,134.404062
9.654199,134.489578
9.781228,134.489578
9.908257,134.489578
10.035286,134.489578
10.162315,134.489578
10.289344,134.489578
10.416373,134.489578
11.051517,-1
11.178546,-1
11.305575,-1
11.432604,-1
11.559633,-1
11.686662,-1
11.813691,136.199893
11.94072,136.242651
12.067749,136.884019
12.194778,136.926777
12.321807,137.610903
12.448836,137.610903
12.575865,138.038482
12.702893,138.038482
12.829922,138.038482
12.956951,138.038482
13.08398,138.979156
13.211009,138.979156
13.338038,139.363976
13.465067,139.363976
13.592096,139.363976
13.719125,139.363976
13.846154,141.288081
13.973183,141.288081
14.100212,142.228755
14.227241,142.228755
14.35427,142.31427
